orderID,subj_gla,gla_clean,gla_diff,subj_lot_size,lot_size_clean,lot_size_diff,subj_bedrooms,bedrooms_clean,bedroom_diff,subj_bathrooms,bathrooms_clean,bathroom_diff,subj_room_count,room_count_clean,room_count_diff,subj_property_type,property_type_clean,same_property_type,subj_stories,stories_clean,same_storey_type,sale_date_clean,sold_recently_90,sold_recently_180,label,close_date_clean,id,close_price
4767066,522.0,984.0,462.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-28,258758.0,425000.0
4767066,522.0,1164.0,642.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,10.0,6.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-28,263078.0,444160.0
4767066,522.0,583.0,61.0,,,,1.0,1.0,0.0,1.0,1.5,0.5,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-29,232552.0,277851.0
4767066,522.0,629.0,107.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-29,258558.0,285000.0
4767066,522.0,664.0,142.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-29,258651.0,320000.0
4767066,522.0,592.0,70.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-29,262276.0,260000.0
4767066,522.0,799.0,277.0,,,,1.0,2.0,1.0,1.0,1.5,0.5,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-30,258507.0,385000.0
4767066,522.0,2442.0,1920.0,,,,1.0,3.0,2.0,1.0,3.5,2.5,4.0,10.0,6.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-30,258586.0,1725000.0
4767066,522.0,632.0,110.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-30,262271.0,165000.0
4767066,522.0,919.0,397.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-31,256996.0,499000.0
4767066,522.0,880.0,358.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-31,257052.0,265000.0
4767066,522.0,865.0,343.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-31,257429.0,360000.0
4767066,522.0,737.0,215.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-31,258457.0,489900.0
4767066,522.0,534.0,12.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-03-31,258460.0,329900.0
4767066,522.0,907.0,385.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,9.0,5.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-01,259323.0,680000.0
4767066,522.0,2564.0,2042.0,,4703.0,,1.0,4.0,3.0,1.0,3.5,2.5,4.0,17.0,13.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-01,259325.0,1928000.0
4767066,522.0,1851.0,1329.0,,3003.0,,1.0,3.0,2.0,1.0,3.5,2.5,4.0,9.0,5.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-01,259341.0,1200000.0
4767066,522.0,1521.0,999.0,,,,1.0,2.0,1.0,1.0,3.0,2.0,4.0,9.0,5.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-01,259394.0,872500.0
4767066,522.0,1953.0,1431.0,,3369.0,,1.0,4.0,3.0,1.0,1.5,0.5,4.0,9.0,5.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-01,259751.0,677000.0
4767066,522.0,662.0,140.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-01,259790.0,345000.0
4767066,522.0,1113.0,591.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,259730.0,320000.0
4767066,522.0,1018.0,496.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260109.0,402000.0
4767066,522.0,2270.0,1748.0,,,,1.0,3.0,2.0,1.0,2.5,1.5,4.0,11.0,7.0,Condominium,Townhouse,0.0,1 Storey,3+ Storey,0.0,,1,1,0,2025-04-02,260119.0,855000.0
4767066,522.0,521.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260127.0,210000.0
4767066,522.0,967.0,445.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260165.0,695000.0
4767066,522.0,532.0,10.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260183.0,245000.0
4767066,522.0,1193.0,671.0,,,,1.0,3.0,2.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260223.0,492500.0
4767066,522.0,727.0,205.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260238.0,208900.0
4767066,522.0,2547.0,2025.0,,,,1.0,2.0,1.0,1.0,2.5,1.5,4.0,9.0,5.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-02,260509.0,1350000.0
4767066,522.0,911.0,389.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-03,260555.0,297000.0
4767066,522.0,890.0,368.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-03,260557.0,424000.0
4767066,522.0,1209.0,687.0,,,,1.0,3.0,2.0,1.0,2.5,1.5,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-03,260937.0,825000.0
4767066,522.0,817.0,295.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-03,261029.0,285000.0
4767066,522.0,1977.0,1455.0,,3369.0,,1.0,3.0,2.0,1.0,2.5,1.5,4.0,8.0,4.0,Condominium,Semi Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-03,261180.0,848400.0
4767066,522.0,706.0,184.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-03,261186.0,188000.0
4767066,522.0,623.0,101.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,261137.0,265000.0
4767066,522.0,861.0,339.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,261138.0,280000.0
4767066,522.0,760.0,238.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,261139.0,379000.0
4767066,522.0,357.0,165.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,261997.0,99950.0
4767066,522.0,1956.0,1434.0,,3347.0,,1.0,4.0,3.0,1.0,3.5,2.5,4.0,12.0,8.0,Condominium,Semi Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-04,262040.0,865000.0
4767066,522.0,587.0,65.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262106.0,215000.0
4767066,522.0,704.0,182.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262117.0,395000.0
4767066,522.0,713.0,191.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262145.0,195000.0
4767066,522.0,741.0,219.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262389.0,440000.0
4767066,522.0,866.0,344.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262393.0,229000.0
4767066,522.0,679.0,157.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262411.0,268000.0
4767066,522.0,531.0,9.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262417.0,242000.0
4767066,522.0,1139.0,617.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,10.0,6.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262428.0,367000.0
4767066,522.0,745.0,223.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262436.0,445000.0
4767066,522.0,699.0,177.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,9.0,5.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-04,262437.0,609900.0
4767066,522.0,1206.0,684.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Townhouse,0.0,1 Storey,,,,1,1,0,2025-04-04,262765.0,466500.0
4767066,522.0,648.0,126.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-05,262714.0,259900.0
4767066,522.0,774.0,252.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-05,262815.0,280000.0
4767066,522.0,735.0,213.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,9.0,5.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-05,262817.0,440000.0
4767066,522.0,741.0,219.0,,,,1.0,1.0,0.0,1.0,1.5,0.5,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-06,263038.0,405500.0
4767066,522.0,1022.0,500.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-07,263461.0,490000.0
4767066,522.0,812.0,290.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-07,263484.0,422000.0
4767066,522.0,553.0,31.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-07,265968.0,195000.0
4767066,522.0,655.0,133.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-08,265791.0,409000.0
4767066,522.0,766.0,244.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-08,265946.0,237000.0
4767066,522.0,2528.0,2006.0,,,,1.0,2.0,1.0,1.0,2.5,1.5,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-08,266569.0,1787500.0
4767066,522.0,788.0,266.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-08,266644.0,440000.0
4767066,522.0,897.0,375.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,266535.0,425000.0
4767066,522.0,916.0,394.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,266538.0,442000.0
4767066,522.0,760.0,238.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,266560.0,290000.0
4767066,522.0,1162.0,640.0,,,,1.0,1.0,0.0,1.0,1.5,0.5,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,266969.0,620000.0
4767066,522.0,1016.0,494.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,266981.0,365000.0
4767066,522.0,813.0,291.0,,2992.0,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,7.0,3.0,Condominium,Detached,0.0,1 Storey,1.5 Storey,0.0,,1,1,0,2025-04-09,267001.0,435000.0
4767066,522.0,553.0,31.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,267017.0,412500.0
4767066,522.0,800.0,278.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,267038.0,398000.0
4767066,522.0,857.0,335.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,267138.0,360000.0
4767066,522.0,629.0,107.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-09,267310.0,200000.0
4767066,522.0,654.0,132.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-10,267436.0,347000.0
4767066,522.0,761.0,239.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-10,267441.0,299900.0
4767066,522.0,508.0,14.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-10,267463.0,306000.0
4767066,522.0,819.0,297.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-10,267522.0,510000.0
4767066,522.0,1792.0,1270.0,,3702.0,,1.0,3.0,2.0,1.0,3.5,2.5,4.0,11.0,7.0,Condominium,Detached,0.0,1 Storey,3+ Storey,0.0,,1,1,0,2025-04-10,268031.0,1300000.0
4767066,522.0,1291.0,769.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,267971.0,480363.0
4767066,522.0,798.0,276.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268710.0,275000.0
4767066,522.0,591.0,69.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268718.0,320000.0
4767066,522.0,632.0,110.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268722.0,350000.0
4767066,522.0,1152.0,630.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268740.0,319900.0
4767066,522.0,569.0,47.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268760.0,357500.0
4767066,522.0,942.0,420.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268771.0,330000.0
4767066,522.0,1346.0,824.0,,3735.0,,1.0,3.0,2.0,1.0,1.5,0.5,4.0,12.0,8.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-11,268772.0,847000.0
4767066,522.0,451.0,71.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268833.0,182000.0
4767066,522.0,788.0,266.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268837.0,413500.0
4767066,522.0,1257.0,735.0,,,,1.0,2.0,1.0,1.0,2.5,1.5,4.0,10.0,6.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268862.0,875000.0
4767066,522.0,1059.0,537.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,268903.0,516000.0
4767066,522.0,470.0,52.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-11,269268.0,229500.0
4767066,522.0,920.0,398.0,,,,1.0,2.0,1.0,1.0,1.5,0.5,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-13,269725.0,299500.0
4767066,522.0,774.0,252.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-13,269737.0,550000.0
4767066,522.0,888.0,366.0,,,,1.0,1.0,0.0,1.0,1.5,0.5,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-14,270343.0,402500.0
4767066,522.0,664.0,142.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-14,270344.0,302000.0
4767066,522.0,829.0,307.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-14,270598.0,455000.0
4767066,522.0,440.0,82.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,270595.0,222500.0
4767066,522.0,660.0,138.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,271232.0,197500.0
4767066,522.0,1987.0,1465.0,,3003.0,,1.0,5.0,4.0,1.0,3.5,2.5,4.0,15.0,11.0,Condominium,Semi Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-15,271258.0,1090000.0
4767066,522.0,653.0,131.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,271944.0,335000.0
4767066,522.0,598.0,76.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,280323.0,222500.0
4767066,522.0,681.0,159.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,280349.0,304000.0
4767066,522.0,910.0,388.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,280392.0,490000.0
4767066,522.0,920.0,398.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-15,280414.0,340000.0
4767066,522.0,931.0,409.0,,3121.0,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Detached,0.0,1 Storey,Bungalow,0.0,,1,1,0,2025-04-15,280429.0,617500.0
4767066,522.0,601.0,79.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,271803.0,212000.0
4767066,522.0,671.0,149.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,271813.0,336000.0
4767066,522.0,410.0,112.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,271837.0,370000.0
4767066,522.0,745.0,223.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,271879.0,438000.0
4767066,522.0,1148.0,626.0,,5996.0,,1.0,4.0,3.0,1.0,2.0,1.0,4.0,12.0,8.0,Condominium,Detached,0.0,1 Storey,Bungalow,0.0,,1,1,0,2025-04-16,271893.0,795000.0
4767066,522.0,1004.0,482.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,9.0,5.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,271900.0,457500.0
4767066,522.0,648.0,126.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,271924.0,352000.0
4767066,522.0,1081.0,559.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-16,272076.0,378000.0
4767066,522.0,1325.0,803.0,,,,1.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,272014.0,634900.0
4767066,522.0,911.0,389.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,272487.0,365000.0
4767066,522.0,1507.0,985.0,,3907.0,,1.0,4.0,3.0,1.0,2.5,1.5,4.0,9.0,5.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-17,272539.0,925000.0
4767066,522.0,917.0,395.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,272561.0,247000.0
4767066,522.0,568.0,46.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,272570.0,236000.0
4767066,522.0,586.0,64.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,272625.0,305000.0
4767066,522.0,1990.0,1468.0,,3756.0,,1.0,6.0,5.0,1.0,2.5,1.5,4.0,14.0,10.0,Condominium,Detached,0.0,1 Storey,1.5 Storey,0.0,,1,1,0,2025-04-17,272667.0,1274500.0
4767066,522.0,1488.0,966.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,273216.0,414900.0
4767066,522.0,842.0,320.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-17,273235.0,515000.0
4767066,522.0,498.0,24.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273408.0,224000.0
4767066,522.0,794.0,272.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273454.0,372500.0
4767066,522.0,909.0,387.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273466.0,279500.0
4767066,522.0,871.0,349.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273501.0,300000.0
4767066,522.0,954.0,432.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273504.0,318000.0
4767066,522.0,701.0,179.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273780.0,195000.0
4767066,522.0,589.0,67.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273786.0,334000.0
4767066,522.0,508.0,14.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273796.0,205000.0
4767066,522.0,900.0,378.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-18,273799.0,515000.0
4767066,522.0,2239.0,1717.0,,3403.0,,1.0,4.0,3.0,1.0,4.5,3.5,4.0,12.0,8.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-18,273803.0,1645000.0
4767066,522.0,1683.0,1161.0,,3035.0,,1.0,4.0,3.0,1.0,2.0,1.0,4.0,10.0,6.0,Condominium,Detached,0.0,1 Storey,2 Storey,0.0,,1,1,0,2025-04-19,273755.0,740000.0
4767066,522.0,1430.0,908.0,,,,1.0,2.0,1.0,1.0,2.5,1.5,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-19,273992.0,670000.0
4767066,522.0,1268.0,746.0,,,,1.0,3.0,2.0,1.0,2.0,1.0,4.0,6.0,2.0,Condominium,Condominium,1.0,1 Storey,,,,1,1,0,2025-04-19,274016.0,460000.0
